Employee ID,Age,Department,Position,Salary,Joining Date,Performance,Location,Education,Manager ID,Years in Company,Gender
7611,27,Engineering,Senior,111745,2024-08-05,Excellent,San Francisco,Master's,9430,17,Female
7612,22,Engineering,Intern,142089,2023-02-13,Good,Chicago,High School,829,15,Female
7613,35,HR,Manager,44500,2013-11-15,Average,New York,PhD,9569,12,Male
7614,62,Finance,Junior,36378,2024-10-22,Average,New York,Master's,1003,16,Female
7615,35,Finance,Manager,36999,2023-10-05,Excellent,Dallas,Bachelor's,8024,16,Male
7616,62,Sales,Junior,127507,2014-10-07,Average,Chicago,High School,2259,3,Female
7617,55,HR,Senior,47703,2023-06-16,Excellent,Dallas,Bachelor's,8458,6,Female
7618,60,Marketing,Manager,101378,2021-09-02,Excellent,Los Angeles,Master's,9760,12,Male
7619,54,Engineering,Manager,125556,2016-08-08,Good,Dallas,Bachelor's,7526,19,Female
7620,31,Sales,Senior,75130,2012-08-27,Below Average,San Francisco,Bachelor's,5073,13,Female
7621,57,Engineering,Junior,89703,2014-05-29,Excellent,Dallas,PhD,4226,11,Male
7622,59,Finance,Manager,41185,2011-03-15,Below Average,Chicago,PhD,5191,8,Female
7623,31,Sales,Intern,70032,2011-02-14,Good,New York,Bachelor's,3425,6,Female
7624,54,Engineering,Intern,133129,2022-05-01,Average,San Francisco,Master's,4234,5,Female
7625,65,Engineering,Intern,58100,2022-11-13,Below Average,New York,PhD,1054,19,Male
7626,55,Sales,Manager,35504,2017-04-02,Good,Dallas,PhD,5082,20,Female
7627,47,Engineering,Junior,67971,2014-10-31,Below Average,Chicago,Bachelor's,42,14,Female
7628,55,HR,Intern,143680,2024-04-05,Excellent,Dallas,High School,5264,19,Female
7629,23,Marketing,Intern,105596,2025-01-12,Good,New York,Master's,5967,10,Male
7630,39,Engineering,Manager,46102,2021-07-22,Below Average,New York,PhD,5779,10,Female
7631,26,Finance,Intern,101033,2014-10-31,Excellent,Dallas,PhD,2060,0,Male
7632,64,Sales,Junior,82620,2021-11-03,Below Average,New York,PhD,6881,20,Male
7633,23,Sales,Manager,49701,2014-11-24,Below Average,New York,High School,593,8,Male
7634,36,Sales,Manager,40074,2014-06-04,Average,San Francisco,High School,3023,3,Female
7635,36,Sales,Junior,90262,2015-12-21,Good,Chicago,High School,2325,1,Female
7636,52,Finance,Junior,31653,2012-03-21,Good,New York,Master's,8822,2,Female
7637,49,Finance,Manager,72877,2012-01-08,Excellent,Los Angeles,Bachelor's,7252,0,Female
7638,37,Marketing,Junior,80777,2017-03-09,Average,Los Angeles,High School,6482,6,Male
7639,34,HR,Intern,46534,2014-07-13,Average,Chicago,PhD,7039,15,Male
7640,26,HR,Senior,37096,2012-06-09,Good,New York,High School,5173,16,Female
7641,28,Finance,Manager,30362,2023-08-29,Good,Los Angeles,Bachelor's,6663,18,Female
7642,52,Finance,Manager,117874,2017-06-16,Good,San Francisco,Bachelor's,4949,2,Female
7643,55,Marketing,Junior,76178,2013-01-07,Excellent,Chicago,PhD,2177,9,Female
7644,36,Sales,Intern,73197,2015-06-10,Average,New York,Bachelor's,503,11,Male
7645,56,Finance,Senior,136239,2017-07-21,Below Average,Dallas,Master's,8097,20,Male
7646,25,Engineering,Junior,128193,2010-08-19,Good,Los Angeles,PhD,4994,4,Male
7647,27,Engineering,Manager,39482,2010-01-07,Excellent,New York,Master's,2528,13,Male
7648,22,Finance,Junior,95899,2020-06-01,Below Average,San Francisco,PhD,25,6,Male
7649,47,Sales,Intern,82621,2012-10-21,Average,Los Angeles,Bachelor's,2649,0,Female
7650,31,HR,Senior,93157,2020-11-26,Excellent,San Francisco,High School,4328,6,Female
7651,34,Sales,Senior,114311,2022-08-18,Good,Chicago,Master's,3954,8,Male
7652,28,Engineering,Junior,104634,2019-07-01,Average,Dallas,High School,1561,12,Female
7653,49,Sales,Senior,72997,2021-11-11,Below Average,New York,Bachelor's,3384,5,Female
7654,52,Engineering,Intern,55714,2012-10-20,Average,Los Angeles,PhD,2063,20,Female
7655,64,Engineering,Junior,147086,2023-02-09,Good,Chicago,Bachelor's,7204,20,Female
7656,46,HR,Intern,99367,2011-12-23,Excellent,San Francisco,High School,1850,11,Female
7657,38,HR,Manager,94816,2024-06-18,Average,Dallas,Master's,5500,16,Female
7658,37,Finance,Junior,41243,2024-03-21,Average,San Francisco,PhD,727,11,Female
7659,46,Finance,Intern,52434,2018-03-26,Average,Dallas,High School,8716,17,Male
7660,61,Finance,Manager,104675,2020-07-11,Good,Dallas,Bachelor's,8456,12,Male
7661,35,HR,Junior,68065,2020-03-22,Excellent,San Francisco,PhD,6728,20,Male
7662,35,Engineering,Intern,109358,2021-12-25,Good,Chicago,PhD,2797,17,Male
7663,25,Sales,Junior,143135,2021-01-21,Average,Los Angeles,Bachelor's,5387,4,Male
7664,41,HR,Junior,48335,2011-06-24,Below Average,Dallas,Bachelor's,9895,12,Female
7665,27,Marketing,Intern,126790,2015-09-15,Excellent,New York,PhD,5554,7,Female
7666,30,Engineering,Senior,83141,2016-08-20,Below Average,San Francisco,PhD,7095,13,Male
7667,24,Marketing,Senior,125064,2024-07-13,Excellent,Los Angeles,Master's,2359,2,Male
7668,53,Engineering,Junior,61311,2019-12-24,Average,Los Angeles,Bachelor's,6203,5,Female
7669,22,Sales,Junior,63869,2016-06-27,Average,Dallas,Bachelor's,7106,10,Female
7670,55,HR,Junior,102281,2015-06-03,Average,Dallas,Master's,2853,19,Male
7671,31,HR,Intern,47391,2012-03-21,Average,Dallas,High School,6814,16,Female
7672,40,Engineering,Manager,141467,2023-05-18,Below Average,Dallas,PhD,8058,5,Female
7673,31,HR,Intern,49839,2012-06-05,Below Average,Chicago,PhD,7555,5,Female
7674,59,Sales,Intern,69008,2018-06-07,Good,New York,Master's,5760,3,Male
7675,50,Marketing,Senior,129036,2016-10-12,Excellent,New York,Master's,1439,11,Female
7676,53,Marketing,Senior,109898,2019-06-23,Average,Dallas,Bachelor's,7637,10,Female
7677,42,Marketing,Senior,63332,2013-08-31,Excellent,Los Angeles,High School,969,8,Male
7678,48,Engineering,Senior,143440,2017-05-02,Excellent,Chicago,Bachelor's,7774,15,Female
7679,23,Marketing,Intern,30597,2021-08-20,Good,Dallas,PhD,5524,7,Female
7680,24,Finance,Senior,72544,2022-03-13,Excellent,Los Angeles,Bachelor's,1546,8,Male
7681,35,Engineering,Intern,76468,2011-05-08,Excellent,Chicago,Bachelor's,2886,6,Male
7682,65,HR,Senior,45146,2017-11-29,Below Average,Los Angeles,Master's,2298,14,Male
7683,51,Sales,Senior,44838,2022-09-13,Below Average,Chicago,Master's,5557,0,Female
7684,33,Sales,Junior,112299,2018-05-30,Good,New York,High School,2661,16,Male
7685,59,Engineering,Manager,148804,2021-06-16,Excellent,Dallas,Bachelor's,5723,18,Male
7686,47,Finance,Senior,70666,2012-10-24,Good,Los Angeles,PhD,8544,12,Male
7687,28,Sales,Intern,126205,2023-05-10,Excellent,Chicago,High School,4311,11,Female
7688,42,Finance,Junior,61804,2013-04-19,Good,Los Angeles,Master's,3678,13,Female
7689,52,Sales,Junior,115763,2023-07-01,Average,New York,Master's,8853,14,Female
7690,22,Engineering,Intern,33563,2018-02-08,Below Average,Los Angeles,Bachelor's,9557,17,Female
7691,60,HR,Senior,134634,2016-07-07,Below Average,Los Angeles,Bachelor's,2515,20,Male
7692,22,Sales,Intern,148842,2022-01-08,Average,New York,PhD,8723,19,Male
7693,45,Sales,Junior,124870,2019-08-03,Good,San Francisco,Bachelor's,9296,6,Female
7694,42,Finance,Senior,67618,2012-11-23,Excellent,New York,Bachelor's,881,13,Male
7695,43,Finance,Senior,149567,2010-11-21,Good,Los Angeles,Bachelor's,8991,11,Female
7696,29,HR,Manager,32702,2019-02-14,Good,Los Angeles,Bachelor's,8621,0,Male
7697,29,HR,Junior,56263,2014-03-22,Good,Los Angeles,Bachelor's,6617,14,Female
7698,57,HR,Junior,106676,2020-05-27,Below Average,San Francisco,Master's,7343,2,Female
7699,47,Sales,Manager,35800,2019-06-24,Below Average,San Francisco,High School,9555,0,Male
7700,23,Finance,Senior,137829,2021-06-13,Below Average,Chicago,Master's,8253,12,Female
7701,36,Marketing,Intern,81819,2017-12-24,Average,San Francisco,Master's,860,0,Female
7702,36,Marketing,Manager,92053,2010-11-01,Excellent,New York,PhD,7613,9,Female
7703,59,Finance,Senior,51033,2018-10-06,Below Average,San Francisco,High School,6170,6,Female
7704,62,HR,Manager,106568,2018-04-08,Below Average,Dallas,High School,4013,20,Female
7705,48,HR,Senior,86936,2019-12-13,Below Average,Los Angeles,PhD,7901,3,Male
7706,54,Marketing,Intern,88372,2020-03-15,Excellent,New York,Bachelor's,2783,5,Female
7707,61,Finance,Intern,131447,2011-08-01,Good,New York,PhD,5064,10,Male
7708,35,Marketing,Manager,113962,2015-06-18,Below Average,Chicago,High School,8730,10,Female
7709,61,Finance,Manager,52719,2019-02-22,Excellent,New York,Bachelor's,795,20,Female
7710,44,Marketing,Junior,81264,2019-08-28,Average,Los Angeles,Master's,8534,13,Female
7711,61,Engineering,Manager,149218,2013-07-09,Average,Dallas,PhD,2920,0,Male
7712,44,Finance,Senior,115565,2017-03-16,Below Average,Los Angeles,Bachelor's,1499,17,Male
7713,24,Marketing,Senior,107568,2010-07-23,Below Average,Chicago,Bachelor's,513,19,Female
7714,43,Engineering,Intern,134358,2014-11-16,Below Average,Chicago,High School,4490,16,Female
7715,59,Marketing,Senior,100110,2015-04-03,Average,Chicago,Master's,700,11,Female
7716,45,Finance,Intern,112142,2022-09-29,Good,Dallas,PhD,9432,6,Male
7717,59,Finance,Junior,140133,2024-04-15,Excellent,Dallas,PhD,4535,20,Male
7718,36,Engineering,Senior,120618,2020-09-01,Good,San Francisco,Bachelor's,6328,6,Male
7719,62,HR,Manager,129228,2022-10-29,Average,Los Angeles,Bachelor's,6957,9,Female
7720,55,Sales,Senior,105070,2016-10-27,Below Average,Chicago,Master's,1751,14,Male
7721,46,Marketing,Manager,86785,2011-11-03,Excellent,San Francisco,High School,1791,10,Female
7722,50,Engineering,Intern,113076,2010-09-23,Average,Dallas,Bachelor's,8086,1,Female
7723,49,Sales,Manager,62787,2012-11-26,Excellent,Chicago,Master's,6180,10,Female
7724,38,Finance,Manager,133265,2022-07-07,Average,Los Angeles,Master's,7707,18,Female
7725,28,Finance,Junior,126827,2023-12-03,Good,New York,Master's,9618,20,Male
7726,30,HR,Manager,147829,2011-09-29,Good,New York,Bachelor's,8412,18,Female
7727,22,Engineering,Junior,70801,2013-08-02,Average,Dallas,Master's,2465,7,Female
7728,51,Sales,Junior,93325,2020-06-07,Average,San Francisco,PhD,6958,6,Male
7729,52,HR,Junior,103523,2011-01-10,Below Average,Dallas,PhD,4908,16,Female
7730,53,Sales,Senior,73047,2018-11-02,Average,New York,PhD,3136,6,Male
7731,64,Engineering,Junior,72536,2010-09-02,Good,Chicago,High School,928,12,Female
7732,37,Engineering,Senior,87798,2024-10-06,Below Average,San Francisco,PhD,5311,7,Male
7733,32,Marketing,Intern,102449,2023-11-10,Good,Chicago,Master's,7214,3,Female
7734,57,Sales,Manager,57586,2018-01-06,Average,San Francisco,PhD,9031,6,Female
7735,46,Engineering,Senior,63703,2020-05-29,Good,New York,High School,5720,3,Male
7736,25,Marketing,Manager,129443,2020-04-01,Excellent,Dallas,High School,2154,17,Male
7737,41,Engineering,Manager,60896,2011-03-11,Good,San Francisco,Bachelor's,1306,8,Female
7738,58,Engineering,Junior,103190,2011-03-30,Good,San Francisco,Bachelor's,9828,12,Female
7739,43,Sales,Senior,121996,2020-03-02,Below Average,Chicago,Master's,7220,7,Female
7740,28,Sales,Junior,97395,2012-07-21,Below Average,Los Angeles,Master's,4967,10,Female
7741,47,Sales,Senior,89627,2014-06-24,Average,Chicago,Bachelor's,6081,13,Male
7742,65,HR,Junior,131289,2018-03-15,Good,New York,High School,7250,9,Female
7743,40,Finance,Intern,31836,2019-03-14,Average,Dallas,High School,6882,19,Male
7744,25,HR,Junior,101574,2017-04-24,Excellent,Dallas,PhD,8399,19,Male
7745,40,Engineering,Senior,53939,2023-04-12,Good,Dallas,High School,7002,19,Female
7746,24,Sales,Junior,46411,2024-09-05,Excellent,Chicago,Master's,6937,16,Male
7747,37,Sales,Junior,93817,2015-09-18,Below Average,Los Angeles,Master's,4584,4,Female
7748,61,Sales,Intern,30024,2011-01-14,Average,Dallas,Bachelor's,5983,13,Male
7749,35,Finance,Junior,58210,2011-01-20,Average,Dallas,Master's,1165,6,Male
7750,22,Sales,Intern,123166,2014-08-19,Good,Chicago,Bachelor's,7407,8,Female
7751,50,Engineering,Senior,145944,2014-11-08,Average,Los Angeles,Bachelor's,3840,0,Male
7752,25,HR,Manager,71969,2021-08-07,Below Average,New York,High School,7902,12,Female
7753,53,Sales,Senior,35734,2013-06-02,Below Average,Dallas,Bachelor's,8735,17,Female
7754,48,Finance,Intern,37869,2021-06-16,Average,Chicago,Bachelor's,5866,0,Male
7755,42,Marketing,Intern,56473,2020-02-05,Average,Los Angeles,PhD,8571,19,Female
7756,30,Marketing,Manager,146840,2024-03-26,Good,Chicago,Master's,6826,15,Male
7757,24,Sales,Intern,55828,2023-02-22,Good,San Francisco,PhD,3798,10,Male
7758,36,Finance,Intern,146727,2018-04-27,Average,Los Angeles,High School,9158,3,Male
7759,63,Marketing,Junior,146781,2019-09-11,Average,Dallas,PhD,5762,17,Female
7760,47,Sales,Manager,34664,2015-09-30,Good,New York,Bachelor's,1309,5,Female
7761,39,HR,Junior,46328,2014-03-17,Average,Dallas,High School,3579,18,Male
7762,46,Engineering,Junior,111132,2016-09-01,Average,Chicago,PhD,2580,5,Female
7763,49,Finance,Junior,85862,2012-11-12,Average,Dallas,Bachelor's,8110,16,Male
7764,38,Sales,Senior,81906,2020-06-13,Below Average,Chicago,Master's,9204,7,Female
7765,23,HR,Manager,30704,2011-10-19,Below Average,Chicago,Master's,7534,12,Female
7766,63,Engineering,Senior,123723,2020-05-23,Good,San Francisco,PhD,7601,2,Female
7767,35,HR,Manager,74442,2016-02-26,Excellent,Dallas,Master's,4401,10,Female
7768,50,Engineering,Manager,86774,2015-01-18,Excellent,New York,PhD,8431,15,Female
7769,28,Engineering,Junior,83878,2011-11-23,Excellent,Chicago,Master's,8061,1,Male
7770,45,HR,Intern,124322,2014-12-14,Excellent,New York,PhD,1663,10,Male
7771,65,Sales,Intern,103412,2014-08-11,Excellent,San Francisco,PhD,3167,16,Female
7772,22,Marketing,Intern,60819,2014-06-02,Good,Los Angeles,Master's,8688,14,Female
7773,46,Engineering,Intern,42036,2013-01-01,Good,San Francisco,Master's,2156,9,Male
7774,58,HR,Senior,57266,2024-10-24,Good,Los Angeles,Master's,4575,17,Female
7775,28,Marketing,Intern,131589,2022-03-18,Excellent,Los Angeles,PhD,3330,3,Male
7776,60,HR,Manager,137874,2018-07-11,Excellent,Chicago,Bachelor's,3673,2,Female
7777,56,Sales,Senior,33957,2011-01-30,Average,New York,Master's,261,2,Male
7778,38,Finance,Manager,116613,2016-07-18,Good,San Francisco,High School,177,17,Female
7779,62,HR,Senior,84701,2016-08-02,Below Average,Chicago,Master's,705,10,Male
7780,30,HR,Junior,126941,2011-12-03,Good,New York,PhD,5087,13,Male
7781,42,Sales,Senior,143745,2010-07-20,Good,Chicago,PhD,1364,13,Female
7782,34,Finance,Manager,62239,2021-06-16,Excellent,Los Angeles,High School,9164,17,Male
7783,29,Marketing,Senior,54190,2022-11-02,Below Average,Chicago,High School,7234,20,Female
7784,54,Sales,Junior,137651,2016-01-28,Excellent,Chicago,PhD,6229,8,Male
7785,29,Finance,Manager,123166,2018-08-04,Excellent,New York,High School,9824,2,Female
7786,39,Engineering,Manager,79136,2021-05-02,Below Average,Dallas,PhD,2205,6,Female
7787,61,Engineering,Manager,84867,2023-03-12,Good,Chicago,PhD,7894,13,Female
7788,48,HR,Junior,38608,2019-12-04,Average,Los Angeles,High School,2793,11,Female
7789,33,Engineering,Intern,113900,2010-12-12,Average,New York,Bachelor's,7843,5,Male
7790,35,Marketing,Manager,102927,2020-11-29,Good,Los Angeles,Master's,2603,19,Female
7791,26,Finance,Senior,54937,2021-01-17,Below Average,New York,Master's,6236,4,Male
7792,62,Finance,Intern,76329,2025-01-12,Excellent,Los Angeles,PhD,3283,8,Male
7793,27,HR,Senior,134111,2018-11-01,Good,Chicago,Master's,9910,11,Male
7794,56,Sales,Intern,148652,2020-09-23,Good,New York,Master's,1846,20,Male
7795,62,Sales,Intern,110266,2015-02-28,Excellent,San Francisco,High School,5941,16,Male
7796,34,Sales,Manager,111572,2018-04-01,Good,Los Angeles,PhD,8868,10,Male
7797,36,Finance,Junior,148621,2020-10-04,Good,New York,PhD,3503,13,Female
7798,57,Sales,Senior,118497,2022-11-22,Excellent,Dallas,Master's,8056,19,Male
7799,52,Engineering,Senior,34794,2015-06-20,Excellent,Dallas,Bachelor's,8910,12,Female
7800,52,Sales,Senior,84648,2016-09-28,Below Average,Chicago,Bachelor's,757,13,Female
7801,37,Finance,Intern,111728,2015-10-09,Below Average,San Francisco,PhD,9322,1,Female
7802,39,HR,Junior,32657,2021-08-14,Average,Los Angeles,Master's,8851,11,Male
7803,47,Marketing,Intern,38917,2016-08-12,Excellent,San Francisco,Bachelor's,8071,5,Female
7804,33,Sales,Intern,141327,2013-06-17,Average,Dallas,Bachelor's,3303,12,Female
7805,31,Engineering,Intern,64219,2016-01-15,Below Average,New York,Master's,2147,2,Male
7806,58,Finance,Manager,66304,2011-08-15,Below Average,New York,High School,1981,18,Female
7807,50,Sales,Junior,97844,2013-03-27,Below Average,San Francisco,PhD,3608,8,Female
7808,44,HR,Senior,119240,2022-12-12,Average,New York,High School,5635,6,Female
7809,56,Sales,Manager,36567,2017-01-25,Excellent,Los Angeles,High School,2976,14,Female
7810,35,Sales,Senior,131450,2013-03-16,Below Average,Los Angeles,High School,2578,6,Female
7811,46,Marketing,Intern,67899,2023-06-09,Average,New York,Bachelor's,8897,14,Female
7812,24,Finance,Senior,108465,2011-05-12,Good,Los Angeles,Bachelor's,4872,17,Female
7813,27,Engineering,Junior,100266,2011-09-24,Average,New York,Bachelor's,6975,3,Female
7814,60,HR,Manager,144332,2014-02-19,Excellent,Los Angeles,High School,4890,12,Male
7815,49,HR,Senior,87071,2015-01-20,Below Average,San Francisco,Master's,3847,14,Male
7816,51,Finance,Intern,100524,2015-05-03,Good,New York,PhD,5566,16,Female
7817,39,Marketing,Manager,102270,2018-07-25,Good,New York,Master's,1201,4,Male
7818,50,HR,Senior,112865,2017-11-04,Good,Chicago,High School,7849,4,Female
7819,48,Engineering,Junior,30788,2010-02-08,Good,Dallas,Bachelor's,9742,17,Male
7820,54,HR,Senior,84162,2023-02-13,Average,San Francisco,Bachelor's,6238,0,Male
7821,63,Sales,Senior,84523,2013-01-14,Average,Chicago,High School,7515,12,Male
7822,23,Finance,Senior,90713,2024-12-10,Excellent,San Francisco,PhD,5159,7,Male
7823,26,Finance,Junior,107042,2014-07-05,Good,San Francisco,Bachelor's,3918,11,Female
7824,47,HR,Manager,47652,2016-11-19,Average,San Francisco,High School,560,20,Male
7825,30,Marketing,Junior,71094,2013-11-09,Average,Dallas,Bachelor's,7692,12,Female
7826,25,Marketing,Manager,110793,2020-05-24,Average,New York,PhD,69,9,Female
7827,61,Sales,Junior,78099,2015-12-07,Good,Los Angeles,High School,6813,7,Male
7828,26,Finance,Intern,49919,2018-04-15,Average,San Francisco,Master's,6181,19,Male
7829,42,Engineering,Intern,32185,2019-12-12,Good,Dallas,PhD,9922,8,Male
7830,26,Sales,Junior,102991,2019-12-20,Average,Chicago,Bachelor's,5423,4,Female
7831,37,Sales,Junior,98281,2020-04-21,Average,Chicago,PhD,8006,17,Male
7832,27,Sales,Senior,48889,2014-03-04,Good,Los Angeles,Master's,1239,7,Female
7833,55,Sales,Senior,48041,2022-09-28,Good,New York,PhD,5817,14,Female
7834,49,Engineering,Senior,91352,2012-04-26,Good,Los Angeles,Master's,1199,16,Female
7835,37,Finance,Junior,93614,2013-10-17,Good,Los Angeles,PhD,8403,14,Male
7836,39,HR,Junior,99160,2016-02-18,Good,Chicago,PhD,1525,20,Female
7837,44,Engineering,Senior,102825,2022-07-11,Excellent,Los Angeles,Master's,3156,14,Female
7838,51,Marketing,Junior,44718,2010-04-26,Good,Chicago,PhD,5572,17,Female
7839,39,Sales,Senior,58075,2015-06-04,Below Average,Chicago,Bachelor's,1268,13,Male
7840,42,Marketing,Manager,127667,2015-11-08,Excellent,San Francisco,Master's,6460,9,Female
7841,47,HR,Senior,121937,2014-07-12,Good,Chicago,High School,5847,0,Male
7842,53,Engineering,Manager,46238,2014-01-06,Average,Chicago,PhD,3784,3,Female
7843,61,HR,Intern,58044,2018-11-16,Excellent,Dallas,High School,8860,7,Female
7844,22,Finance,Intern,79246,2020-08-06,Excellent,Chicago,High School,4902,18,Female
7845,32,HR,Junior,91061,2013-08-16,Below Average,New York,High School,7289,16,Female
7846,46,HR,Manager,73435,2017-05-22,Below Average,New York,PhD,2919,5,Female
7847,32,Finance,Intern,74033,2023-02-10,Average,Chicago,Bachelor's,7719,4,Female
7848,60,HR,Junior,58093,2013-12-05,Average,San Francisco,PhD,3029,0,Male
7849,63,Marketing,Manager,33444,2012-02-07,Average,Los Angeles,High School,8025,20,Male
7850,50,Marketing,Senior,94498,2014-09-03,Average,Dallas,Master's,1236,5,Female
